"","location","site","zone","stat_num","recording_date","R_time","species_code","scientific_name","species_english_name","rain","wind","noise","industry_noise","audio_quality","species_individual_name","abundance","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","comment","species_comment","project","data_set","survey_type","surv_key"
"1287","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",21,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1288","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",35.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1289","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1290","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",25.1,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1291","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",7.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1292","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",2,"ONE","Song",34.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1293","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",15.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1294","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",4.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1295","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",30.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1296","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Song",12.4,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1297","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",0.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1298","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",6.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1299","KUSAW_S8","KUSAW","S","8","6/25/2019","05:15:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",3,"ONE",NA,NA,NA,NA,"Song",27.6,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/25/2019_05:15:00_ARU"
"1300","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","AMRO","Turdus_migratorius","American Robin",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",57.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1301","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",3.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1302","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",7.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1303","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",9.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1304","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"ONE","Song",19.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1305","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",6.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1306","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","SAPH","Sayornis_saya","Say's Phoebe",0,0,0,0,"No audio quality issues",1,"ONE","Call",20.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1307","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",0,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1308","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",44.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1309","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","WIPT","Lagopus_lagopus","Willow Ptarmigan",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",45.7,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1310","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","WISN","Gallinago_delicata","Wilson's Snipe",0,0,0,0,"No audio quality issues",1,"ONE","Non-vocal",8.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1311","KUSAW_S8","KUSAW","S","8","6/28/2019","03:30:00","WISN","Gallinago_delicata","Wilson's Snipe",0,0,0,0,"No audio quality issues",2,"ONE","Call",24.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_6/28/2019_03:30:00_ARU"
"1312","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",20.9,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1313","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",1.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1314","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",16.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1315","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",22.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1316","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"ONE","Song",43.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1317","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",5,"ONE","Call",7.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1318","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",6,"ONE","Call",8.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1319","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",19,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1320","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",3.5,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1321","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",2,"ONE","Song",12.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1322","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","PISI","Spinus_pinus","Pine Siskin",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Call",40.4,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1323","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",52.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1324","KUSAW_S8","KUSAW","S","8","7/1/2019","08:00:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",46.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/1/2019_08:00:00_ARU"
"1325","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","FOSP","Passerella_iliaca","Fox Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",4.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1326","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1327","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",3.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1328","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",3,"ONE","Song",6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1329","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",4,"ONE","Song",10.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1330","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","HETH","Catharus_guttatus","Hermit Thrush",0,0,0,0,"No audio quality issues",1,"ONE","Song",11.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1331","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE","Song",2.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1332","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","SAPH","Sayornis_saya","Say's Phoebe",0,0,0,0,"No audio quality issues",1,"ONE","Call",8.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1333","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",17.4,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1334","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,0,0,0,"No audio quality issues",2,"ONE","Song",58.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1335","KUSAW_S8","KUSAW","S","8","7/2/2019","05:45:00","WIWA","Cardellina_pusilla","Wilson's Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",33.1,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/2/2019_05:45:00_ARU"
"1336","KUSAW_S8","KUSAW","S","8","7/25/2019","06:45:00","CORE","Acanthis_flammea","Common Redpoll",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",26.9,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/25/2019_06:45:00_ARU"
"1337","KUSAW_S8","KUSAW","S","8","7/25/2019","06:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Call",19.2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/25/2019_06:45:00_ARU"
"1338","KUSAW_S8","KUSAW","S","8","7/25/2019","06:45:00","SAPH","Sayornis_saya","Say's Phoebe",0,0,0,0,"No audio quality issues",1,"ONE","Call",2,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","KUSAW_S8_7/25/2019_06:45:00_ARU"
"1339","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,1,0,0,"No audio quality issues",1,"ONE","Song",20,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1340","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,1,0,0,"No audio quality issues",2,"ONE",NA,NA,NA,NA,"Song",28.9,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1341","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,1,0,0,"No audio quality issues",1,"ONE","Song",11.8,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1342","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,1,0,0,"No audio quality issues",1,"ONE","Song",4.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1343","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","WCSP","Zonotrichia_leucophrys","White-crowned Sparrow",0,1,0,0,"No audio quality issues",1,"ONE","Song",8.7,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1344","LORNE_A2","LORNE","A","2","7/6/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,1,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",26.8,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/6/2019_07:15:00_ARU"
"1345","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","CHSP","Spizella_passerina","Chipping Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",18.7,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1346","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",1,"ONE","Song",3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1347","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","DEJU","Junco_hyemalis","Dark-eyed Junco",0,0,0,0,"No audio quality issues",2,"ONE","Song",17.6,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1348","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","DUFL","Empidonax_oberholseri","Dusky Flycatcher",0,0,0,0,"No audio quality issues",1,"ONE","Song",47.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1349","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",15.2,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1350","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","OCWA","Oreothylpis_celata","Orange-crowned Warbler",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",51.2,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1351","LORNE_A2","LORNE","A","2","7/10/2019","04:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE",NA,NA,"Song",9.3,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A2_7/10/2019_04:45:00_ARU"
"1352","LORNE_A6","LORNE","A","6","7/10/2019","07:00:00","GCSP","Zonotrichia_atricapilla","Golden-crowned Sparrow",0,0,0,0,"No audio quality issues",1,"ONE","Song",10.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A6_7/10/2019_07:00:00_ARU"
"1353","LORNE_A6","LORNE","A","6","7/12/2019","07:30:00","SAVS","Passerculus_sandwichensis","Savannah Sparrow",0,1,0,0,"No audio quality issues",1,"ONE","Song",47.1,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A6_7/12/2019_07:30:00_ARU"
"1354","LORNE_A6","LORNE","A","6","7/16/2019","04:00:00","ROPT","Lagopus_muta","Rock Ptarmigan",0,0,0,0,"No audio quality issues",1,"ONE","Call",34.9,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A6_7/16/2019_04:00:00_ARU"
"1355","LORNE_A7","LORNE","A","7","7/9/2019","05:15:00","PISI","Spinus_pinus","Pine Siskin",0,1,0,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",4.3,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A7_7/9/2019_05:15:00_ARU"
"1356","LORNE_A7","LORNE","A","7","7/11/2019","08:00:00","PISI","Spinus_pinus","Pine Siskin",0,1,0,0,"No audio quality issues",1,"TMTC",NA,NA,NA,NA,"Call",14.5,NA,NA,NA,"FLOCK","Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_A7_7/11/2019_08:00:00_ARU"
"1357","LORNE_B2","LORNE","B","2","7/10/2019","07:15:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,2,0,"No audio quality issues",1,"ONE","Call",27.7,NA,NA,NA,NA,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/10/2019_07:15:00_ARU"
"1358","LORNE_B2","LORNE","B","2","7/10/2019","07:15:00","BOCH","Poecile_hudsonicus","Boreal Chickadee",0,0,2,0,"No audio quality issues",2,"ONE",NA,NA,"Call",41.1,NA,NA,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/10/2019_07:15:00_ARU"
"1359","LORNE_B2","LORNE","B","2","7/10/2019","07:15:00","PISI","Spinus_pinus","Pine Siskin",0,0,2,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Call",0,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/10/2019_07:15:00_ARU"
"1360","LORNE_B2","LORNE","B","2","7/10/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,2,0,"No audio quality issues",1,"ONE",NA,NA,NA,NA,"Song",57.4,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/10/2019_07:15:00_ARU"
"1361","LORNE_B2","LORNE","B","2","7/10/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,2,0,"No audio quality issues",2,"ONE",NA,NA,"Call",4.6,NA,NA,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/10/2019_07:15:00_ARU"
"1362","LORNE_B2","LORNE","B","2","7/15/2019","06:45:00","CORA","Corvus_corax","Common Raven",0,0,2,0,"No audio quality issues",1,"ONE",NA,NA,"Call",17.4,NA,NA,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/15/2019_06:45:00_ARU"
"1363","LORNE_B2","LORNE","B","2","7/15/2019","06:45:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,2,0,"No audio quality issues",1,"ONE","Song",7.5,NA,NA,NA,NA,NA,NA,"STREAM",NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B2_7/15/2019_06:45:00_ARU"
"1364","LORNE_B4","LORNE","B","4","7/7/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",1,"ONE","Song",22.3,NA,NA,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B4_7/7/2019_07:15:00_ARU"
"1365","LORNE_B4","LORNE","B","4","7/7/2019","07:15:00","WWCR","Loxia_leucoptera","White-winged Crossbill",0,0,0,0,"No audio quality issues",2,"ONE",NA,NA,"Song",48.8,NA,NA,NA,NA,NA,NA,"Elevation Gradient Project CWS Northern Region 2019","EG","ARU","LORNE_B4_7/7/2019_07:15:00_ARU"
